q,h,dh,l,dl,f,df,s,m
1198,248.137557, 0.774563,50.427313,-0.280090,197.710244, 1.054653,298.564870,248.137557
1199,248.912735, 0.775791,50.147811,-0.278914,198.764923, 1.054706,299.060546,248.912735
1200,249.689140, 0.777018,49.869484,-0.277742,199.819656, 1.054760,299.558623,249.689140
1201,250.466770, 0.778243,49.592327,-0.276572,200.874443, 1.054815,300.059097,250.466770
1202,251.245625, 0.779466,49.316339,-0.275404,201.929286, 1.054870,300.561964,251.245625
1203,252.025702, 0.780688,49.041517,-0.274240,202.984184, 1.054927,301.067219,252.025702
1204,252.806999, 0.781907,48.767859,-0.273077,204.039140, 1.054985,301.574858,252.806999
1205,253.589516, 0.783126,48.495362,-0.271918,205.094154, 1.055044,302.084877,253.589516
1206,254.373250, 0.784342,48.224022,-0.270761,206.149228, 1.055103,302.597272,254.373250
1207,255.158200, 0.785557,47.953839,-0.269607,207.204361, 1.055164,303.112038,255.158200
1208,255.944363, 0.786770,47.684808,-0.268455,208.259555, 1.055225,303.629171,255.944363
1209,256.731739, 0.787982,47.416927,-0.267306,209.314812, 1.055288,304.148667,256.731739
1210,257.520326, 0.789192,47.150194,-0.266160,210.370132, 1.055352,304.670521,257.520326
1211,258.310122, 0.790400,46.884606,-0.265016,211.425516, 1.055416,305.194728,258.310122
1212,259.101125, 0.791606,46.620161,-0.263876,212.480965, 1.055482,305.721286,259.101125
1213,259.893334, 0.792811,46.356854,-0.262737,213.536479, 1.055548,306.250188,259.893334
1214,260.686747, 0.794014,46.094685,-0.261602,214.592061, 1.055616,306.781432,260.686747
1215,261.481361, 0.795215,45.833650,-0.260469,215.647711, 1.055684,307.315012,261.481361
1216,262.277177, 0.796415,45.573746,-0.259339,216.703430, 1.055754,307.850923,262.277177
1217,263.074191, 0.797613,45.314972,-0.258211,217.759219, 1.055824,308.389163,263.074191
1218,263.872402, 0.798809,45.057323,-0.257087,218.815079, 1.055896,308.929725,263.872402
1219,264.671809, 0.800004,44.800798,-0.255965,219.871012, 1.055968,309.472607,264.671809
1220,265.472410, 0.801197,44.545393,-0.254845,220.927017, 1.056042,310.017802,265.472410
1221,266.274202, 0.802388,44.291106,-0.253729,221.983096, 1.056117,310.565308,266.274202
1222,267.077185, 0.803577,44.037934,-0.252615,223.039250, 1.056192,311.115119,267.077185
1223,267.881356, 0.804765,43.785875,-0.251504,224.095481, 1.056269,311.667231,267.881356
1224,268.686714, 0.805951,43.534926,-0.250396,225.151788, 1.056346,312.221639,268.686714
1225,269.493257, 0.807135,43.285083,-0.249290,226.208174, 1.056425,312.778340,269.493257
1226,270.300983, 0.808317,43.036344,-0.248187,227.264639, 1.056505,313.337328,270.300983
1227,271.109891, 0.809498,42.788707,-0.247087,228.321184, 1.056586,313.898599,271.109891
1228,271.919979, 0.810677,42.542169,-0.245990,229.377810, 1.056667,314.462148,271.919979
1229,272.731245, 0.811855,42.296726,-0.244896,230.434519, 1.056750,315.027972,272.731245
1230,273.543688, 0.813030,42.052377,-0.243804,231.491311, 1.056834,315.596064,273.543688
1231,274.357305, 0.814204,41.809118,-0.242715,232.548187, 1.056919,316.166422,274.357305
1232,275.172095, 0.815376,41.566946,-0.241629,233.605149, 1.057005,316.739041,275.172095
1233,275.988056, 0.816546,41.325859,-0.240546,234.662197, 1.057092,317.313915,275.988056
1234,276.805186, 0.817715,41.085854,-0.239465,235.719332, 1.057180,317.891041,276.805186
1235,277.623485, 0.818882,40.846928,-0.238387,236.776556, 1.057269,318.470413,277.623485
1236,278.442949, 0.820047,40.609079,-0.237312,237.833870, 1.057359,319.052028,278.442949
1237,279.263577, 0.821210,40.372303,-0.236240,238.891275, 1.057450,319.635880,279.263577
1238,280.085368, 0.822371,40.136597,-0.235171,239.948771, 1.057542,320.221965,280.085368
1239,280.908320, 0.823531,39.901960,-0.234105,241.006360, 1.057636,320.810279,280.908320
1240,281.732430, 0.824689,39.668387,-0.233041,242.064043, 1.057730,321.400817,281.732430
1241,282.557697, 0.825845,39.435877,-0.231980,243.121820, 1.057826,321.993574,282.557697
1242,283.384120, 0.827000,39.204426,-0.230922,244.179694, 1.057922,322.588546,283.384120
1243,284.211697, 0.828153,38.974032,-0.229867,245.237665, 1.058020,323.185728,284.211697
1244,285.040425, 0.829304,38.744691,-0.228815,246.295734, 1.058118,323.785116,285.040425
1245,285.870303, 0.830453,38.516401,-0.227765,247.353902, 1.058218,324.386704,285.870303
1246,286.701330, 0.831600,38.289159,-0.226719,248.412171, 1.058319,324.990489,286.701330
1247,287.533503, 0.832746,38.062962,-0.225675,249.470541, 1.058421,325.596466,287.533503
1248,288.366821, 0.833890,37.837808,-0.224634,250.529014, 1.058524,326.204629,288.366821
1249,289.201282, 0.835032,37.613693,-0.223596,251.587590, 1.058628,326.814975,289.201282
1250,290.036885, 0.836172,37.390614,-0.222561,252.646271, 1.058734,327.427499,290.036885
1251,290.873626, 0.837311,37.168569,-0.221529,253.705057, 1.058840,328.042196,290.873626
1252,291.711506, 0.838448,36.947555,-0.220500,254.763951, 1.058947,328.659061,291.711506
1253,292.550521, 0.839583,36.727569,-0.219473,255.822952, 1.059056,329.278090,292.550521
1254,293.390671, 0.840716,36.508608,-0.218450,256.882063, 1.059166,329.899279,293.390671
1255,294.231953, 0.841848,36.290669,-0.217429,257.941284, 1.059276,330.522622,294.231953
1256,295.074365, 0.842977,36.073749,-0.216411,259.000616, 1.059388,331.148115,295.074365
1257,295.917907, 0.844105,35.857846,-0.215396,260.060060, 1.059501,331.775753,295.917907
1258,296.762575, 0.845231,35.642956,-0.214384,261.119619, 1.059615,332.405531,296.762575
1259,297.608369, 0.846356,35.429077,-0.213375,262.179291, 1.059731,333.037446,297.608369
1260,298.455286, 0.847478,35.216206,-0.212369,263.239080, 1.059847,333.671492,298.455286
1261,299.303325, 0.848599,35.004339,-0.211365,264.298986, 1.059964,334.307664,299.303325
1262,300.152484, 0.849718,34.793474,-0.210365,265.359009, 1.060083,334.945958,300.152484
1263,301.002761, 0.850836,34.583609,-0.209367,266.419152, 1.060203,335.586369,301.002761
1264,301.854154, 0.851951,34.374739,-0.208373,267.479415, 1.060324,336.228893,301.854154
1265,302.706662, 0.853065,34.166862,-0.207381,268.539800, 1.060446,336.873524,302.706662
1266,303.560283, 0.854177,33.959976,-0.206392,269.600307, 1.060569,337.520259,303.560283
1267,304.415015, 0.855287,33.754077,-0.205406,270.660938, 1.060693,338.169092,304.415015
1268,305.270856, 0.856395,33.549163,-0.204423,271.721693, 1.060819,338.820019,305.270856
1269,306.127805, 0.857502,33.345230,-0.203443,272.782575, 1.060945,339.473035,306.127805
1270,306.985859, 0.858607,33.142275,-0.202466,273.843584, 1.061073,340.128135,306.985859
1271,307.845018, 0.859710,32.940296,-0.201492,274.904721, 1.061202,340.785314,307.845018
1272,308.705279, 0.860811,32.739290,-0.200521,275.965988, 1.061332,341.444569,308.705279
1273,309.566640, 0.861911,32.539254,-0.199552,277.027386, 1.061463,342.105894,309.566640
1274,310.429099, 0.863008,32.340185,-0.198587,278.088915, 1.061595,342.769284,310.429099
1275,311.292656, 0.864104,32.142079,-0.197625,279.150577, 1.061729,343.434735,311.292656
1276,312.157308, 0.865199,31.944935,-0.196665,280.212373, 1.061864,344.102242,312.157308
1277,313.023053, 0.866291,31.748748,-0.195708,281.274305, 1.062000,344.771801,313.023053
1278,313.889890, 0.867382,31.553517,-0.194755,282.336373, 1.062137,345.443406,313.889890
1279,314.757816, 0.868471,31.359238,-0.193804,283.398579, 1.062275,346.117054,314.757816
1280,315.626831, 0.869558,31.165908,-0.192856,284.460923, 1.062414,346.792738,315.626831
1281,316.496931, 0.870643,30.973524,-0.191912,285.523408, 1.062555,347.470455,316.496931
1282,317.368117, 0.871727,30.782083,-0.190970,286.586033, 1.062697,348.150200,317.368117
1283,318.240385, 0.872809,30.591584,-0.190031,287.648801, 1.062840,348.831968,318.240385
1284,319.113734, 0.873889,30.402021,-0.189095,288.711713, 1.062984,349.515755,319.113734
1285,319.988162, 0.874967,30.213393,-0.188162,289.774769, 1.063129,350.201555,319.988162
1286,320.863668, 0.876044,30.025697,-0.187232,290.837971, 1.063276,350.889364,320.863668
1287,321.740249, 0.877119,29.838929,-0.186305,291.901320, 1.063423,351.579178,321.740249
1288,322.617905, 0.878192,29.653087,-0.185380,292.964818, 1.063572,352.270991,322.617905
1289,323.496632, 0.879263,29.468167,-0.184459,294.028465, 1.063722,352.964799,323.496632
1290,324.376430, 0.880333,29.284167,-0.183541,295.092263, 1.063874,353.660598,324.376430
1291,325.257297, 0.881401,29.101084,-0.182626,296.156213, 1.064026,354.358381,325.257297
1292,326.139231, 0.882467,28.918915,-0.181713,297.220316, 1.064180,355.058146,326.139231
1293,327.022230, 0.883531,28.737657,-0.180804,298.284573, 1.064335,355.759886,327.022230
1294,327.906292, 0.884594,28.557307,-0.179897,299.348986, 1.064491,356.463599,327.906292
1295,328.791416, 0.885654,28.377861,-0.178994,300.413555, 1.064648,357.169277,328.791416
1296,329.677600, 0.886713,28.199318,-0.178093,301.478282, 1.064807,357.876918,329.677600
1297,330.564843, 0.887771,28.021673,-0.177196,302.543169, 1.064967,358.586516,330.564843
1298,331.453141, 0.888826,27.844925,-0.176301,303.608216, 1.065128,359.298067,331.453141
1299,332.342495, 0.889880,27.669070,-0.175409,304.673425, 1.065290,360.011565,332.342495
1300,333.232902, 0.890933,27.494105,-0.174521,305.738796, 1.065453,360.727007,333.232902
1301,334.124359, 0.891983,27.320028,-0.173635,306.804332, 1.065618,361.444387,334.124359
1302,335.016867, 0.893032,27.146834,-0.172752,307.870033, 1.065784,362.163701,335.016867
1303,335.910422, 0.894079,26.974522,-0.171872,308.935900, 1.065951,362.884945,335.910422
1304,336.805024, 0.895124,26.803088,-0.170996,310.001935, 1.066120,363.608112,336.805024
1305,337.700670, 0.896168,26.632530,-0.170122,311.068140, 1.066289,364.333200,337.700670
1306,338.597358, 0.897209,26.462844,-0.169251,312.134514, 1.066460,365.060203,338.597358
1307,339.495088, 0.898250,26.294028,-0.168383,313.201060, 1.066632,365.789116,339.495088
1308,340.393857, 0.899288,26.126078,-0.167518,314.267779, 1.066806,366.519935,340.393857
1309,341.293663, 0.900325,25.958992,-0.166656,315.334672, 1.066980,367.252655,341.293663
1310,342.194506, 0.901360,25.792766,-0.165796,316.401740, 1.067156,367.987272,342.194506
1311,343.096382, 0.902393,25.627398,-0.164940,317.468984, 1.067333,368.723780,343.096382
1312,343.999291, 0.903425,25.462885,-0.164087,318.536407, 1.067512,369.462176,343.999291
1313,344.903231, 0.904455,25.299223,-0.163237,319.604008, 1.067691,370.202454,344.903231
1314,345.808200, 0.905483,25.136410,-0.162389,320.671789, 1.067872,370.944610,345.808200
1315,346.714196, 0.906509,24.974443,-0.161545,321.739752, 1.068054,371.688639,346.714196
1316,347.621218, 0.907534,24.813319,-0.160704,322.807898, 1.068238,372.434537,347.621218
1317,348.529264, 0.908557,24.653035,-0.159865,323.876228, 1.068422,373.182299,348.529264
1318,349.438332, 0.909579,24.493588,-0.159030,324.944743, 1.068608,373.931920,349.438332
1319,350.348421, 0.910599,24.334975,-0.158197,326.013445, 1.068796,374.683396,350.348421
1320,351.259529, 0.911617,24.177193,-0.157367,327.082335, 1.068984,375.436722,351.259529
1321,352.171654, 0.912633,24.020240,-0.156541,328.151414, 1.069174,376.191893,352.171654
1322,353.084794, 0.913648,23.864111,-0.155717,329.220683, 1.069365,376.948906,353.084794
1323,353.998949, 0.914661,23.708805,-0.154896,330.290144, 1.069557,377.707754,353.998949
1324,354.914116, 0.915673,23.554318,-0.154078,331.359798, 1.069751,378.468435,354.914116
1325,355.830294, 0.916683,23.400648,-0.153263,332.429647, 1.069946,379.230942,355.830294
1326,356.747481, 0.917691,23.247791,-0.152451,333.499691, 1.070142,379.995272,356.747481
1327,357.665675, 0.918697,23.095744,-0.151642,334.569931, 1.070340,380.761419,357.665675
1328,358.584875, 0.919702,22.944505,-0.150836,335.640370, 1.070538,381.529380,358.584875
1329,359.505079, 0.920706,22.794071,-0.150033,336.711008, 1.070738,382.299150,359.505079
1330,360.426286, 0.921707,22.644438,-0.149233,337.781847, 1.070940,383.070724,360.426286
1331,361.348493, 0.922707,22.495605,-0.148435,338.852889, 1.071143,383.844098,361.348493
1332,362.271700, 0.923706,22.347567,-0.147641,339.924133, 1.071347,384.619266,362.271700
1333,363.195904, 0.924702,22.200322,-0.146849,340.995582, 1.071552,385.396225,363.195904
1334,364.121104, 0.925697,22.053867,-0.146061,342.067237, 1.071758,386.174970,364.121104
1335,365.047298, 0.926691,21.908199,-0.145275,343.139099, 1.071966,386.955497,365.047298
1336,365.974485, 0.927683,21.763315,-0.144493,344.211170, 1.072176,387.737800,365.974485
1337,366.902663, 0.928673,21.619213,-0.143713,345.283451, 1.072386,388.521876,366.902663
1338,367.831831, 0.929662,21.475889,-0.142936,346.355942, 1.072598,389.307720,367.831831
1339,368.761987, 0.930649,21.333340,-0.142162,347.428647, 1.072811,390.095327,368.761987
1340,369.693129, 0.931635,21.191564,-0.141391,348.501565, 1.073026,390.884693,369.693129
1341,370.625256, 0.932619,21.050557,-0.140623,349.574698, 1.073241,391.675813,370.625256
1342,371.558366, 0.933601,20.910317,-0.139857,350.648048, 1.073458,392.468683,371.558366
1343,372.492457, 0.934582,20.770841,-0.139095,351.721616, 1.073677,393.263298,372.492457
1344,373.427529, 0.935561,20.632126,-0.138336,352.795402, 1.073897,394.059655,373.427529
1345,374.363579, 0.936539,20.494169,-0.137579,353.869409, 1.074118,394.857748,374.363579
1346,375.300605, 0.937515,20.356967,-0.136825,354.943638, 1.074340,395.657572,375.300605
1347,376.238607, 0.938489,20.220517,-0.136075,356.018090, 1.074564,396.459125,376.238607
1348,377.177583, 0.939462,20.084817,-0.135327,357.092767, 1.074789,397.262400,377.177583
1349,378.117531, 0.940434,19.949863,-0.134582,358.167669, 1.075016,398.067394,378.117531
1350,379.058450, 0.941404,19.815652,-0.133840,359.242798, 1.075243,398.874102,379.058450
1351,380.000338, 0.942372,19.682182,-0.133101,360.318156, 1.075472,399.682520,380.000338
1352,380.943194, 0.943339,19.549450,-0.132364,361.393744, 1.075703,400.492643,380.943194
1353,381.887015, 0.944304,19.417453,-0.131631,362.469562, 1.075935,401.304468,381.887015
1354,382.831801, 0.945268,19.286188,-0.130900,363.545614, 1.076168,402.117989,382.831801
1355,383.777550, 0.946230,19.155652,-0.130172,364.621899, 1.076402,402.933202,383.777550
1356,384.724261, 0.947191,19.025842,-0.129448,365.698419, 1.076638,403.750103,384.724261
1357,385.671931, 0.948150,18.896756,-0.128726,366.775176, 1.076876,404.568687,385.671931
1358,386.620560, 0.949108,18.768390,-0.128006,367.852170, 1.077114,405.388950,386.620560
1359,387.570146, 0.950064,18.640742,-0.127290,368.929404, 1.077354,406.210888,387.570146
1360,388.520688, 0.951019,18.513809,-0.126577,370.006879, 1.077595,407.034497,388.520688
1361,389.472183, 0.951972,18.387588,-0.125866,371.084596, 1.077838,407.859771,389.472183
1362,390.424631, 0.952924,18.262076,-0.125158,372.162556, 1.078082,408.686707,390.424631
1363,391.378030, 0.953874,18.137270,-0.124453,373.240760, 1.078327,409.515300,391.378030
1364,392.332379, 0.954823,18.013168,-0.123751,374.319211, 1.078574,410.345547,392.332379
1365,393.287676, 0.955770,17.889767,-0.123052,375.397909, 1.078822,411.177442,393.287676
1366,394.243919, 0.956716,17.767063,-0.122356,376.476856, 1.079072,412.010982,394.243919
1367,395.201108, 0.957661,17.645054,-0.121662,377.556054, 1.079323,412.846162,395.201108
1368,396.159240, 0.958604,17.523738,-0.120971,378.635502, 1.079575,413.682978,396.159240
1369,397.118315, 0.959545,17.403111,-0.120283,379.715204, 1.079829,414.521425,397.118315
1370,398.078330, 0.960485,17.283170,-0.119598,380.795160, 1.080084,415.361500,398.078330
1371,399.039285, 0.961424,17.163913,-0.118916,381.875372, 1.080340,416.203198,399.039285
1372,400.001178, 0.962361,17.045337,-0.118236,382.955841, 1.080598,417.046515,400.001178
1373,400.964008, 0.963297,16.927439,-0.117560,384.036568, 1.080857,417.891447,400.964008
1374,401.927772, 0.964232,16.810217,-0.116886,385.117556, 1.081118,418.737989,401.927772
1375,402.892471, 0.965165,16.693667,-0.116215,386.198804, 1.081380,419.586137,402.892471
1376,403.858102, 0.966097,16.577786,-0.115546,387.280315, 1.081643,420.435888,403.858102
1377,404.824663, 0.967027,16.462573,-0.114881,388.362091, 1.081908,421.287236,404.824663
1378,405.792155, 0.967956,16.348023,-0.114218,389.444131, 1.082174,422.140178,405.792155
1379,406.760574, 0.968883,16.234136,-0.113558,390.526439, 1.082441,422.994710,406.760574
1380,407.729921, 0.969809,16.120906,-0.112901,391.609014, 1.082710,423.850827,407.729921
1381,408.700192, 0.970734,16.008333,-0.112247,392.691860, 1.082981,424.708525,408.700192
1382,409.671388, 0.971658,15.896412,-0.111595,393.774976, 1.083252,425.567801,409.671388
1383,410.643507, 0.972580,15.785142,-0.110946,394.858365, 1.083526,426.428649,410.643507
1384,411.616547, 0.973500,15.674519,-0.110300,395.942028, 1.083800,427.291066,411.616547
1385,412.590507, 0.974420,15.564541,-0.109656,397.025966, 1.084076,428.155049,412.590507
1386,413.565386, 0.975338,15.455206,-0.109016,398.110180, 1.084353,429.020591,413.565386
1387,414.541182, 0.976254,15.346509,-0.108378,399.194673, 1.084632,429.887691,414.541182
1388,415.517894, 0.977170,15.238449,-0.107743,400.279445, 1.084912,430.756343,415.517894
1389,416.495521, 0.978084,15.131023,-0.107110,401.364498, 1.085194,431.626544,416.495521
1390,417.474061, 0.978996,15.024227,-0.106481,402.449834, 1.085477,432.498289,417.474061
1391,418.453513, 0.979908,14.918061,-0.105854,403.535453, 1.085761,433.371574,418.453513
1392,419.433876, 0.980818,14.812519,-0.105229,404.621357, 1.086047,434.246396,419.433876
1393,420.415149, 0.981727,14.707601,-0.104608,405.707548, 1.086335,435.122750,420.415149
1394,421.397330, 0.982634,14.603303,-0.103989,406.794027, 1.086623,436.000633,421.397330
1395,422.380418, 0.983541,14.499623,-0.103373,407.880795, 1.086913,436.880040,422.380418
1396,423.364411, 0.984446,14.396557,-0.102759,408.967854, 1.087205,437.760968,423.364411
1397,424.349309, 0.985350,14.294103,-0.102149,410.055205, 1.087498,438.643412,424.349309
1398,425.335110, 0.986252,14.192259,-0.101540,411.142851, 1.087792,439.527369,425.335110
1399,426.321812, 0.987153,14.091021,-0.100935,412.230791, 1.088088,440.412834,426.321812
1400,427.309416, 0.988053,13.990388,-0.100332,413.319028, 1.088386,441.299804,427.309416
1401,428.297918, 0.988952,13.890356,-0.099732,414.407563, 1.088684,442.188274,428.297918
1402,429.287319, 0.989850,13.790922,-0.099135,415.496397, 1.088985,443.078242,429.287319
